AP,Brier,N,act_pred,act_ratio,act_true,ci_excludes_zero,ci_hi,ci_lo,crps_all,crps_events,crps_none,crpss_vs_clim,delta_AP,event_part,gate_source,h,mag_on_false_pos,mag_on_true_pos,mcr_all,mcr_none,model,n_event,n_false_pos,n_origins,pos_mcr,precision_at_k,size_ratio,target,verdict,zero_part,zero_share_of_gap
0.020045216928508962,0.05064702733500387,170430,0.05415529836296427,5.966184550743374,0.009077040427154844,True,0.26811030424248683,0.24562645849973438,0.4506458184954459,14.264660455361152,0.3241068498412223,-1.3276425975431785,-0.23886477609055168,-0.006945282716474778,gate-head,18,12.262641290208933,26.308239500630986,31.995624561436987,4.2855610847473145,bright_starship,1547,1503,13,2.097832206724984,0.028442146089204912,0.0625,sb,ARTIFACT,0.26398499563063366,1.0270202710613603
0.012744296932305449,0.06708712217118218,170430,0.06372080912984804,6.830149371069183,0.009329343425453265,True,0.3384861231697181,0.31474666202618895,0.5325836927000328,13.778744094796572,0.40784195472719753,-1.5766456182294921,-0.2330091314650785,-0.014022189591538763,gate-head,24,12.107889039088908,10.834239451781563,40.26604585318353,5.344025611877441,bright_starship,1590,1567,13,2.487628007944136,0.014465408805031447,0.05,sb,ARTIFACT,0.3399093583567082,1.0430277437576652
0.010984516525821228,0.07855750163301883,170430,0.06858534295605234,7.062839879154079,0.009710731678695066,True,0.39359383480505766,0.37712499286275053,0.6387257167949043,16.89465162916351,0.4793208441243664,-1.5210575724262299,-0.22391289303584974,-0.02226089484034879,gate-head,30,12.085469984509714,7.878676810685326,37.053424059590206,6.266497611999512,bright_starship,1655,1638,13,1.6466600304259447,0.01027190332326284,0.05,sb,ARTIFACT,0.4076303520317869,1.0577650730355892
0.01155040567221398,0.08366116937534004,170430,0.07198483248254416,6.896219786396853,0.010438303115648653,True,0.44075560216447385,0.4149864504227407,1.3897779531560073,83.32772098162734,0.5254628844777871,-0.44443469656254453,-0.18335709574009637,-0.024949404164818226,gate-head,36,12.875922450379264,16.437499789630664,7.805621386343635,6.826950550079346,bright_starship,1779,1762,13,2.3590905040214887,0.00955593029792018,0.0625,sb,ARTIFACT,0.45256689657906196,1.0583451439836076
0.4116678717846629,0.009813635382748069,170430,0.0006322243736431379,0.0802308265078183,0.007880068063134425,True,-0.02778406827045643,-0.06331027394986376,0.14286900243625672,17.70110933760449,0.0034099265159852955,0.24376798104222308,0.0771806491971696,-0.006617941414658791,gate-head,1,6.420515000662892,9.334081109059163,0.5783417267855141,0.04752546176314354,blazing_meteor,1343,758,13,0.8957955371830035,0.4355919583023083,0.0,sb,REAL,-0.03943523724524567,0.8562978363875541
0.2484349671187831,0.007046561994399862,170430,2.823739951886405e-05,0.0036021706586826345,0.007838995482016078,True,-0.06033716474257496,-0.07641407199638235,0.11670308649831317,14.87947055060712,6.348171015175597e-05,0.3693129232896768,-0.052622991985023515,-0.016137615096363685,gate-head,6,0.17119567277638809,2.5917969092440147,0.06190818949427104,0.0009314346825703979,blazing_meteor,1336,920,13,0.052312980228752456,0.31137724550898205,0.0,sb,ARTIFACT,-0.05220048730527475,0.7638562598428725
0.15179341627150178,0.007970130510037057,170430,1.8335973713548083e-06,0.00022661348803480782,0.008091298480314498,True,-0.05247331714731484,-0.07104108736449716,0.11186816526577642,13.82565774564767,6.469940913532297e-07,0.3556916982710896,-0.1326623179046672,-0.010396456985650195,gate-head,12,0.0009090909090909091,0.01724910394265233,0.0003047821435362914,5.915374458709266e-06,blazing_meteor,1379,1100,13,0.0005222410837893072,0.20232052211747642,0.0,sb,ARTIFACT,-0.05136058941446995,0.8316555341994146
0.08734984211671373,0.009037852745402294,170430,0.0,0.0,0.009077040427154844,True,-0.04920273066196532,-0.06838909016440035,0.13464178841753213,14.83322559793148,0.0,0.3045581490662147,-0.17156015090234691,-0.001784393931892849,gate-head,18,0.0,0.0,0.0,0.0,blazing_meteor,1547,1295,13,0.0,0.16289592760180996,0.0,sb,ARTIFACT,-0.05717992323186205,0.9697377326199289
0.041416412163904424,0.009310099717781812,170430,0.0,0.0,0.009329343425453265,True,-0.06476417817707417,-0.08161660659343278,0.1330810303350349,14.264779874213836,0.0,0.3561525476985138,-0.20433701623347952,-0.009487794888297256,gate-head,24,0.0,0.0,0.0,0.0,blazing_meteor,1590,1423,13,0.0,0.10503144654088051,0.0,sb,ARTIFACT,-0.06412769871153112,0.8711168746640126
0.01730846476815522,0.009695639053468643,170430,0.0,0.0,0.009710731678695066,True,-0.08199913167704483,-0.08703735301425072,0.1687261632341724,17.37522658610272,0.0,0.3340359401490628,-0.21758894479351573,-0.017594160382011677,gate-head,30,0.0,0.0,0.0,0.0,blazing_meteor,1655,1617,13,0.0,0.022960725075528703,0.0,sb,ARTIFACT,-0.06703593598728216,0.7921051595494183
0.01223525410880439,0.010424239011281849,170430,0.0,0.0,0.010438303115648653,True,-0.08455542311634542,-0.09006949047537845,0.8746758199847444,83.79482855536818,0.0,0.09092520876359245,-0.18267224730350598,-0.02007359372249606,gate-head,36,0.0,0.0,0.0,0.0,blazing_meteor,1779,1762,13,0.0,0.00955593029792018,0.0,sb,ARTIFACT,-0.06741104703452298,0.7705472235035088
0.4341749459571618,0.007875201654917155,170430,0.0025824385378161122,0.3277177959791511,0.007880068063134425,True,-0.028752851890098848,-0.06481653532087997,0.14177109000510701,16.635223718053556,0.010769257342223025,0.24957943433362284,0.09968772336966847,-0.015017192644236349,gate-head,1,11.406795216046724,13.37928495349294,1.2682238064069176,0.12375175207853317,purple_alien,1343,745,13,1.741710779456491,0.44527177959791514,0.025,sb,REAL,-0.03213389844681781,0.6815091168253894
0.3131020782113358,0.006439210975375291,170430,0.0018313970545091826,0.23362649700598798,0.007838995482016078,True,-0.0627300791167484,-0.07612083378767595,0.11562016402183084,14.100156131072227,0.005129312471927654,0.37516525531867084,0.012044119107529172,-0.022246657310167697,gate-head,6,7.0751205849676175,7.37971236468071,0.7060714899627623,0.05845047906041145,purple_alien,1336,832,13,0.9725625880348623,0.3772455089820359,0.0,sb,REAL,-0.04717436756795306,0.6795400622617557
